datum,I_d,inc_I_d,cum_I_d,D,inc_D,T
2020-10-19,363.41515217888406,41.17434125373282,841.2660182146667,8.607763708220068,0.6059376304883248,236
2020-10-20,401.9604861321428,62.56566567055012,903.8316838852173,9.259556329394114,0.6517926211740442,237
2020-10-21,462.01674690935533,78.17592419037857,982.0076080755954,10.05598526919096,0.7964289397968431,238
2020-10-22,511.3404305746795,75.48238566684984,1057.4899937424452,10.758023692940919,0.7020384237499634,239
2020-10-23,545.9572745858734,80.01039218976409,1137.5003859322094,11.425097477738195,0.6670737847972693,240
2020-10-24,573.3153773362267,70.36633040283276,1207.866716335042,12.20328759860131,0.7781901208631258,241
2020-10-25,554.3245044619725,39.38864612130026,1247.255362456343,13.107420327761002,0.9041327291596885,242
2020-10-26,541.3629057633924,52.819157739492255,1300.074520195835,14.075300991786998,0.967880664025996,243
2020-10-27,577.644089060443,84.16364269447706,1384.238162890312,15.260197456342794,1.1848964645558056,244
2020-10-28,624.2651983586193,70.59179155093705,1454.8299544412487,16.219635481040054,0.9594380246972446,245
2020-10-29,623.669071578929,69.6254329070572,1524.4553873483062,17.358875300808027,1.139239819767979,246
2020-10-30,619.7301306512321,76.14658046210025,1600.6019678104062,18.635648231612674,1.2767729308046425,247
2020-10-31,604.8740296147532,65.42909558907716,1666.0310633994836,19.854917580847886,1.2192693492352171,248
2020-11-01,564.1378512400365,35.50302014877714,1701.5340835482612,21.179490117240533,1.3245725363926453,249
2020-11-02,525.5428315616791,51.71007111119279,1753.2441546594534,22.48732516737618,1.3078350501356488,250
2020-11-03,556.5012806183419,68.18836760394065,1821.4325222633945,24.01253066439937,1.5252054970231874,251
2020-11-04,611.6306566967967,86.24718218687505,1907.6797044502684,25.36849393793211,1.3559632735327347,252
2020-11-05,593.3225873644654,76.79372750944002,1984.4734319597094,26.55097090244209,1.1824769645099835,253
2020-11-06,565.5750482800756,67.0784098486766,2051.5518418083857,27.77869713549067,1.2277262330485732,254
2020-11-07,569.8490740263802,45.16288553940025,2096.7147273477867,28.97887672137493,1.2001795858842763,255
2020-11-08,501.947254601574,19.04830343461418,2115.7630307824006,30.198021136195308,1.2191444148203634,256
2020-11-09,452.506335519618,33.147028089266236,2148.910058871667,31.277472029834186,1.0794508936388856,257
2020-11-10,466.68422873548826,52.59961939136414,2201.509678263031,32.490752726521,1.2132806966868013,258
2020-11-11,486.5940203256309,49.59357775156749,2251.103256014598,33.51593726777217,1.0251845412511875,259
2020-11-12,453.8356010929401,46.27082766993664,2297.3740836845354,34.4499720122697,0.9340347444975192,260
2020-11-13,419.39791727721223,41.702165976021796,2339.076249660557,35.391345170807064,0.94137315853736,261
2020-11-14,371.4683071692058,23.626279629638724,2362.702529290196,36.522139505061716,1.1307943342546614,262
2020-11-15,316.5705561525893,9.182597403949137,2371.8851266941438,37.31914315376325,0.7970036487015435,263
2020-11-16,287.5152633345407,30.897687329013092,2402.7828140231572,38.3533264699466,1.034183316183336,264
2020-11-17,289.61524225109366,23.698151750988092,2426.4809657741457,39.12075792256634,0.7674314526197354,265
2020-11-18,301.86615506870857,31.1883733384342,2457.66933911258,40.02816544769119,0.9074075251248628,266
2020-11-19,284.83972756397765,37.734131698505884,2495.4034708110844,40.811642525614225,0.7834770779230481,267
2020-11-20,265.61398260274035,32.638738694850545,2528.042209505937,41.50235902741535,0.6907165018011194,268
2020-11-21,240.04970311656186,17.418573197037052,2545.4607827029736,42.24594421891813,0.743585191502759,269
2020-11-22,211.07681114000528,7.581908712478838,2553.0426914154527,42.96923383057723,0.723289611659115,270
2020-11-23,198.7838035933789,25.327761217038702,2578.370452632491,43.66875721718125,0.6995233866040258,271
2020-11-24,214.1531784868737,32.967936869457326,2611.338389501947,44.4129767171478,0.7442194999665338,272
2020-11-25,229.9724914470649,27.20059249495602,2638.538981996905,45.04748601418285,0.634509297035048,273
2020-11-26,209.8844000736116,23.238955584438205,2661.777937581341,45.794571842345896,0.7470858281630542,274
2020-11-27,217.37779257055638,24.33936882295166,2686.1173064042937,46.53081065759539,0.7362388152494784,275
2020-11-28,193.6273098041956,14.468903976123636,2700.586210380417,47.22429084182005,0.6934801842246784,276
2020-11-29,166.0956527455645,5.0975221530936485,2705.6837325335105,47.730328879004155,0.5060380371841025,277
2020-11-30,154.64324510755898,19.23287415297842,2724.9166066864896,48.46787582417488,0.7375469451706884,278
2020-12-01,168.91919647812983,28.13842840653264,2753.0550350930225,49.026048458057225,0.5581726338823767,279
2020-12-02,184.99604055857347,24.75492985999599,2777.8099649530195,49.627389128836406,0.6013406707791865,280
2020-12-03,176.28547943771102,24.799882880810824,2802.6098478338286,50.13263607317852,0.5052469443421094,281
2020-12-04,172.83927073989398,26.30197476462141,2828.91182259845,50.64023379632467,0.5075977231461554,282
2020-12-05,166.3544123868365,17.912293630375963,2846.8241162288264,51.32863419261096,0.6884003962862886,283
2020-12-06,151.78525885474414,5.584570483983729,2852.408686712809,51.801485616120885,0.4728514235099187,284
2020-12-07,148.3608272065953,22.904827746386232,2875.313514459197,52.298789346989004,0.4973037308681349,285
2020-12-08,168.83929866661543,30.764243726244636,2906.07775818544,52.82014622265893,0.5213568756699382,286
2020-12-09,196.21957541099513,34.96124664303957,2941.0390048284803,53.24918059896154,0.42903437630261804,287
2020-12-10,198.08045302813332,31.4918401458325,2972.530844974313,53.896103715181894,0.6469231162203399,288
2020-12-11,203.37995295991607,32.72592423387404,3005.256769208188,54.45126517856614,0.5551614633842326,289
2020-12-12,198.73537140062274,18.967297414061868,3024.2240666222497,54.934386203774174,0.4831210252080379,290
2020-12-13,186.33025784150772,10.031516566863043,3034.2555831891127,55.46123402673093,0.5268478229567539,291
2020-12-14,187.05115454520373,27.566368197246103,3061.821951386359,56.224329370678504,0.7630953439475519,292
2020-12-15,216.66003054551362,40.892424719087074,3102.7143761054444,56.80918901947819,0.5848596487996978,293
2020-12-16,250.63779631160472,42.787648893155016,3145.5020249986,57.45432310162958,0.6451340821513788,294
2020-12-17,255.98527095023388,39.77503719734838,3185.277062195949,58.04012141998353,0.5857983183539729,295
2020-12-18,267.14381852143845,44.76592462053199,3230.0429868164806,58.56242840073593,0.5223069807523725,296
2020-12-19,263.7636920669028,26.78163744840021,3256.824624264881,59.133881514331435,0.5714531135955319,297
2020-12-20,248.20120448042263,14.387436625259529,3271.2120608901405,59.67108542755393,0.5372039132224904,298
2020-12-21,254.87606848153172,41.06852713274022,3312.2805880228816,60.21951294184096,0.5484275142870381,299
2020-12-22,296.41635689211415,56.65810151205982,3368.9386895349394,60.6884404086231,0.4689274667821287,300
2020-12-23,358.77922315011324,72.22371626497613,3441.1624057999165,61.287296892401336,0.5988564837782159,301
2020-12-24,338.0544489500278,20.164788917084575,3461.3271947170006,61.92440102755193,0.6371041351506114,302
2020-12-25,310.1025960945906,13.888547676614495,3475.215742393615,62.50395594005023,0.5795549124982858,303
2020-12-26,285.24685864911226,15.294060824514506,3490.5098032181304,63.235148104108475,0.7311921640582741,304
2020-12-27,264.4240872480203,17.168781292187052,3507.6785845103186,63.89271787931092,0.6575697752024462,305
2020-12-28,276.28906260396496,56.020221999869975,3563.698806510186,64.62711360812649,0.7343957288155997,306
2020-12-29,339.69415229315035,82.89507073190913,3646.593877242096,65.35965747396854,0.732543865842012,307
2020-12-30,409.705988347644,86.31164358228884,3732.905520824385,66.22091493034432,0.8612574563758032,308
2020-12-31,421.9304130882908,69.9604060278121,3802.8659268521974,66.88370976942251,0.6627948390781685,309
2021-01-01,377.17082728410463,17.978188491030817,3820.844115343228,67.7506447522107,0.8669349827882148,310
2021-01-02,343.6824301852508,23.49029041156103,3844.334405754789,68.58201445353882,0.8313697013281094,311
2021-01-03,361.2615720311165,28.670471069322534,3873.004876824111,69.39216730600036,0.8101528524615469,312
2021-01-04,414.68594811899106,66.81738247098015,3939.822259295093,70.29226053834348,0.9000932323431236,313
2021-01-05,483.49764630930633,88.95302827622568,4028.7752875713177,71.33604310922311,1.0437825708796122,314
2021-01-06,552.6154223751246,93.44418101379576,4122.219468585115,72.24133036790114,0.9052872586780248,315
